request_id,success,response_time,network_time,processing_time,verdict,confidence,prompt_length,error,timestamp
48,True,0.7664210796356201,0.7659833431243896,0.00043773651123046875,jailbreak,0.9984530210494995,58,,1754348345.9914708
49,True,0.7906813621520996,0.7901303768157959,0.0005509853363037109,jailbreak,0.9984530210494995,58,,1754348345.9921057
50,True,0.7750658988952637,0.7745101451873779,0.0005557537078857422,jailbreak,0.9904558062553406,41,,1754348345.9935079
51,True,0.7851269245147705,0.7830190658569336,0.002107858657836914,benign,0.9963317513465881,23,,1754348345.9939568
52,True,0.7753431797027588,0.7752659320831299,7.724761962890625e-05,benign,0.9934432506561279,30,,1754348345.9954696
53,True,0.8170735836029053,0.8170382976531982,3.528594970703125e-05,jailbreak,0.996234118938446,63,,1754348345.9959745
54,True,0.7870087623596191,0.7869281768798828,8.058547973632812e-05,jailbreak,0.9945658445358276,49,,1754348345.9973116
55,True,0.9325768947601318,0.9322366714477539,0.0003402233123779297,benign,0.995914876461029,34,,1754348345.9979956
56,True,1.0470235347747803,1.0462117195129395,0.0008118152618408203,benign,0.994356095790863,31,,1754348345.9996412
57,True,1.0297760963439941,1.029219627380371,0.0005564689636230469,benign,0.9956718683242798,72,,1754348345.9999783
58,True,1.0104010105133057,1.0097808837890625,0.0006201267242431641,benign,0.9959164261817932,30,,1754348346.0016258
59,True,1.0191988945007324,1.0186052322387695,0.0005936622619628906,benign,0.9957433342933655,18,,1754348346.002201
60,True,1.0126984119415283,1.0117080211639404,0.0009903907775878906,benign,0.9962443113327026,25,,1754348346.0037076
61,True,1.091599941253662,1.091538429260254,6.151199340820312e-05,benign,0.9925289750099182,30,,1754348346.004193
62,True,1.1047945022583008,1.1042840480804443,0.0005104541778564453,jailbreak,0.9988909363746643,66,,1754348346.0059807
63,True,1.074049949645996,1.074005365371704,4.458427429199219e-05,benign,0.9956940412521362,46,,1754348346.0064414
64,True,1.1275129318237305,1.1274800300598145,3.2901763916015625e-05,jailbreak,0.996234118938446,63,,1754348346.0069818
65,True,1.0966663360595703,1.0957422256469727,0.0009241104125976562,benign,0.9965835213661194,35,,1754348346.0083568
66,True,1.118180513381958,1.1158881187438965,0.0022923946380615234,jailbreak,0.9985668063163757,50,,1754348346.009835
67,True,1.1602845191955566,1.1602513790130615,3.314018249511719e-05,benign,0.9956718683242798,72,,1754348346.010232
68,True,1.167229175567627,1.1654469966888428,0.0017821788787841797,benign,0.9922255277633667,20,,1754348346.011843
69,True,1.176837682723999,1.1765718460083008,0.0002658367156982422,benign,0.9954023361206055,24,,1754348346.0120573
70,True,1.1461071968078613,1.1456568241119385,0.00045037269592285156,benign,0.9947156310081482,18,,1754348346.0134773
71,True,1.1060216426849365,1.1033592224121094,0.0026624202728271484,benign,0.9958034157752991,16,,1754348346.0139253
72,True,1.1289951801300049,1.1286795139312744,0.00031566619873046875,jailbreak,0.9988420605659485,48,,1754348346.0159352
73,True,1.1329915523529053,1.1323254108428955,0.0006661415100097656,benign,0.9950206279754639,22,,1754348346.0167465
74,True,1.1289787292480469,1.1289234161376953,5.53131103515625e-05,benign,0.995914876461029,34,,1754348346.0171561
75,True,1.1663484573364258,1.1651921272277832,0.0011563301086425781,benign,0.9967637062072754,30,,1754348346.018868
76,True,1.1712398529052734,1.1709239482879639,0.0003159046173095703,jailbreak,0.9988909363746643,66,,1754348346.0191026
77,True,1.1740777492523193,1.1740152835845947,6.246566772460938e-05,benign,0.9957433342933655,18,,1754348346.0205545
78,True,1.1672842502593994,1.1668307781219482,0.0004534721374511719,benign,0.9957433342933655,18,,1754348346.0209553
79,True,1.1537582874298096,1.1534359455108643,0.0003223419189453125,benign,0.8061956167221069,41,,1754348346.0224128
80,True,1.173140525817871,1.1730873584747314,5.316734313964844e-05,benign,0.9954023361206055,24,,1754348346.023908
81,True,1.156069278717041,1.1551201343536377,0.0009491443634033203,benign,0.9957809448242188,29,,1754348346.0247476
82,True,1.1706466674804688,1.170633316040039,1.33514404296875e-05,benign,0.994625985622406,35,,1754348346.0250132
83,True,1.1460790634155273,1.144968032836914,0.0011110305786132812,benign,0.9925289750099182,30,,1754348346.0267246
84,True,1.1663241386413574,1.1661365032196045,0.0001876354217529297,benign,0.99115389585495,24,,1754348346.02721
85,True,1.1680281162261963,1.1678471565246582,0.00018095970153808594,benign,0.99115389585495,24,,1754348346.028672
86,True,1.163733959197998,1.1636953353881836,3.8623809814453125e-05,benign,0.9956198334693909,25,,1754348346.0290594
87,True,1.160731554031372,1.1606030464172363,0.0001285076141357422,jailbreak,0.9933274984359741,57,,1754348346.0304365
88,True,1.1621041297912598,1.1620538234710693,5.030632019042969e-05,benign,0.9964492321014404,41,,1754348346.0308375
89,True,1.1500835418701172,1.1495511531829834,0.0005323886871337891,benign,0.99115389585495,24,,1754348346.0321586
90,True,1.158069133758545,1.158055067062378,1.4066696166992188e-05,jailbreak,0.9984530210494995,58,,1754348346.0335367
91,True,1.1620547771453857,1.1620051860809326,4.9591064453125e-05,jailbreak,0.9987353682518005,54,,1754348346.034047
92,True,1.1598429679870605,1.1596214771270752,0.00022149085998535156,benign,0.9959164261817932,30,,1754348346.0354369
93,True,1.1530628204345703,1.1528055667877197,0.00025725364685058594,benign,0.9935977458953857,20,,1754348346.036721
94,True,1.1571717262268066,1.1570568084716797,0.00011491775512695312,jailbreak,0.6805800795555115,57,,1754348346.0369668
95,True,1.1688258647918701,1.1687755584716797,5.030632019042969e-05,benign,0.994373083114624,22,,1754348346.038448
96,True,1.176259994506836,1.1761741638183594,8.58306884765625e-05,jailbreak,0.9988420605659485,48,,1754348346.0388713
97,True,1.1772105693817139,1.1771528720855713,5.7697296142578125e-05,jailbreak,0.9988420605659485,48,,1754348346.0401897
98,True,1.1746251583099365,1.174593448638916,3.170967102050781e-05,benign,0.9956940412521362,46,,1754348346.0416334
99,True,1.174041509628296,1.1739742755889893,6.723403930664062e-05,benign,0.9934432506561279,30,,1754348346.0418901
100,True,0.44530200958251953,0.4447920322418213,0.0005099773406982422,jailbreak,0.9945658445358276,49,,1754348347.2176304
101,True,0.4307856559753418,0.43036675453186035,0.0004189014434814453,jailbreak,0.9021874070167542,54,,1754348347.217783
102,True,0.43936610221862793,0.43808412551879883,0.0012819766998291016,benign,0.9963317513465881,23,,1754348347.2178495
103,True,0.42835521697998047,0.42763710021972656,0.0007181167602539062,jailbreak,0.9984530210494995,58,,1754348347.2179043
104,True,0.43352770805358887,0.43282604217529297,0.0007016658782958984,benign,0.9956940412521362,46,,1754348347.2179542
105,True,0.36014747619628906,0.35769057273864746,0.0024569034576416016,jailbreak,0.9945658445358276,49,,1754348347.2180014
106,True,0.46463704109191895,0.4646174907684326,1.9550323486328125e-05,benign,0.9956940412521362,46,,1754348347.2180467
107,True,0.4253714084625244,0.42472004890441895,0.0006513595581054688,benign,0.9954023361206055,24,,1754348347.2180948
108,True,0.3874936103820801,0.38546204566955566,0.002031564712524414,benign,0.9957809448242188,29,,1754348347.2181396
109,True,0.41902685165405273,0.41869521141052246,0.00033164024353027344,jailbreak,0.9988420605659485,48,,1754348347.2181833
110,True,0.4510495662689209,0.45099782943725586,5.173683166503906e-05,benign,0.9950025677680969,21,,1754348347.2182243
111,True,0.4020071029663086,0.40132808685302734,0.00067901611328125,benign,0.9965835213661194,35,,1754348347.218265
112,True,0.44520998001098633,0.445080041885376,0.00012993812561035156,benign,0.994373083114624,22,,1754348347.218306
113,True,0.4074532985687256,0.40741491317749023,3.838539123535156e-05,benign,0.9957459568977356,51,,1754348347.2183466
114,True,0.34865713119506836,0.3467581272125244,0.0018990039825439453,jailbreak,0.9904558062553406,41,,1754348347.2183874
115,True,0.42362093925476074,0.42264699935913086,0.0009739398956298828,benign,0.9967637062072754,30,,1754348347.2184339
116,True,0.4360525608062744,0.43600010871887207,5.245208740234375e-05,benign,0.9950206279754639,22,,1754348347.2184768
117,True,0.44278621673583984,0.44257593154907227,0.00021028518676757812,benign,0.9925289750099182,30,,1754348347.218519
118,True,0.4555821418762207,0.4548923969268799,0.0006897449493408203,benign,0.9957433342933655,18,,1754348347.2185655
119,True,0.4478580951690674,0.4467964172363281,0.0010616779327392578,benign,0.8061956167221069,41,,1754348347.2187788
120,True,0.3963966369628906,0.39580488204956055,0.0005917549133300781,jailbreak,0.9395888447761536,63,,1754348347.2188227
121,True,0.4151341915130615,0.41466712951660156,0.00046706199645996094,benign,0.9956940412521362,46,,1754348347.218869
122,True,0.4579451084136963,0.4577302932739258,0.0002148151397705078,benign,0.9947447776794434,18,,1754348347.2189102
123,True,0.4514291286468506,0.4512801170349121,0.00014901161193847656,benign,0.9947156310081482,18,,1754348347.2189505
124,True,0.4681277275085449,0.4676363468170166,0.0004913806915283203,jailbreak,0.7562128305435181,33,,1754348347.218989
125,True,0.45374321937561035,0.45337367057800293,0.0003695487976074219,jailbreak,0.9985668063163757,50,,1754348347.219028
126,True,0.43463873863220215,0.43384790420532227,0.0007908344268798828,benign,0.9954155683517456,27,,1754348347.219067
127,True,0.46121907234191895,0.46069812774658203,0.0005209445953369141,benign,0.9939516186714172,48,,1754348347.2191062
128,True,0.43947434425354004,0.43929147720336914,0.00018286705017089844,benign,0.9918872714042664,15,,1754348347.2191453
129,True,0.4491758346557617,0.44904541969299316,0.0001304149627685547,benign,0.9963317513465881,23,,1754348347.2191844
130,True,0.45225095748901367,0.4520533084869385,0.0001976490020751953,jailbreak,0.9987295269966125,50,,1754348347.2192228
131,True,0.4311199188232422,0.43023228645324707,0.0008876323699951172,benign,0.9950206279754639,22,,1754348347.2192612
132,True,0.48156046867370605,0.48152780532836914,3.266334533691406e-05,benign,0.9925289750099182,30,,1754348347.2193005
133,True,0.4448530673980713,0.44475579261779785,9.72747802734375e-05,benign,0.9958521127700806,40,,1754348347.2193413
134,True,0.46408939361572266,0.46402597427368164,6.341934204101562e-05,benign,0.9959164261817932,30,,1754348347.2193801
135,True,0.47234129905700684,0.471264123916626,0.0010771751403808594,benign,0.8061956167221069,41,,1754348347.219422
136,True,0.44545531272888184,0.4452192783355713,0.00023603439331054688,benign,0.9791356921195984,58,,1754348347.2195032
137,True,0.4410738945007324,0.4410285949707031,4.5299530029296875e-05,benign,0.9957232475280762,26,,1754348347.2195873
138,True,0.4774942398071289,0.47559380531311035,0.0019004344940185547,benign,0.994356095790863,31,,1754348347.2196484
139,True,0.43989062309265137,0.4396343231201172,0.0002562999725341797,jailbreak,0.9945658445358276,49,,1754348347.2196996
140,True,0.7194907665252686,0.7178926467895508,0.0015981197357177734,benign,0.9934793710708618,27,,1754348347.219797
141,True,0.6813580989837646,0.678044319152832,0.003313779830932617,jailbreak,0.9933274984359741,57,,1754348347.2198439
142,True,0.7012956142425537,0.7004220485687256,0.000873565673828125,benign,0.9956198334693909,25,,1754348347.2198894
143,True,0.7719414234161377,0.7719051837921143,3.62396240234375e-05,benign,0.9954925775527954,28,,1754348347.2199323
144,True,0.7411167621612549,0.741084098815918,3.266334533691406e-05,jailbreak,0.9988420605659485,48,,1754348347.2199738
145,True,0.7666542530059814,0.7636439800262451,0.003010272979736328,benign,0.9947447776794434,18,,1754348347.2200165
146,True,0.8549950122833252,0.8549621105194092,3.2901763916015625e-05,benign,0.9935977458953857,20,,1754348347.2200596
147,True,0.8158564567565918,0.8158056735992432,5.078315734863281e-05,benign,0.9949910044670105,24,,1754348347.2200992
148,True,0.8789410591125488,0.8780908584594727,0.0008502006530761719,benign,0.9950025677680969,21,,1754348347.2201405
149,True,0.7884783744812012,0.788442850112915,3.552436828613281e-05,jailbreak,0.996234118938446,63,,1754348347.22018
150,True,0.8454151153564453,0.8443436622619629,0.0010714530944824219,benign,0.9962443113327026,25,,1754348347.2202206
151,True,0.9055349826812744,0.9039909839630127,0.0015439987182617188,benign,0.9959164261817932,30,,1754348347.220262
152,True,0.9458608627319336,0.9442191123962402,0.0016417503356933594,jailbreak,0.9987353682518005,54,,1754348347.2203062
153,True,0.8716080188751221,0.8715739250183105,3.409385681152344e-05,jailbreak,0.9945658445358276,49,,1754348347.220349
154,True,0.849733829498291,0.8474981784820557,0.0022356510162353516,jailbreak,0.9987295269966125,50,,1754348347.2203906
155,True,0.8831260204315186,0.8826735019683838,0.0004525184631347656,benign,0.9962443113327026,25,,1754348347.220435
156,True,0.9093644618988037,0.9093081951141357,5.626678466796875e-05,benign,0.9962443113327026,25,,1754348347.2204745
157,True,0.9145638942718506,0.9134972095489502,0.0010666847229003906,benign,0.9939516186714172,48,,1754348347.2205126
158,True,0.9218924045562744,0.9190025329589844,0.002889871597290039,benign,0.9934432506561279,30,,1754348347.220551
159,True,0.8934357166290283,0.8918912410736084,0.0015444755554199219,benign,0.9950350522994995,12,,1754348347.220588
160,True,0.9413130283355713,0.9408345222473145,0.00047850608825683594,benign,0.9963317513465881,23,,1754348347.2206264
161,True,0.9608957767486572,0.9597775936126709,0.0011181831359863281,benign,0.9934793710708618,27,,1754348347.2207012
162,True,0.9316866397857666,0.9315195083618164,0.0001671314239501953,benign,0.9961088299751282,22,,1754348347.22074
163,True,0.8579990863800049,0.8574557304382324,0.0005433559417724609,benign,0.9964492321014404,41,,1754348347.2207773
164,True,0.9075837135314941,0.9067151546478271,0.0008685588836669922,benign,0.9922255277633667,20,,1754348347.220817
165,True,0.9535520076751709,0.9533536434173584,0.0001983642578125,benign,0.9962443113327026,25,,1754348347.2208552
166,True,0.9289987087249756,0.92832350730896,0.000675201416015625,jailbreak,0.9954181909561157,36,,1754348347.2208939
167,True,0.9511435031890869,0.950965166091919,0.00017833709716796875,benign,0.9947156310081482,18,,1754348347.2209344
168,True,0.9472527503967285,0.9467628002166748,0.0004899501800537109,jailbreak,0.996234118938446,63,,1754348347.2209728
169,True,0.9228453636169434,0.9228198528289795,2.5510787963867188e-05,benign,0.6821380853652954,47,,1754348347.2210138
170,True,0.9646515846252441,0.963667631149292,0.0009839534759521484,benign,0.9918872714042664,15,,1754348347.2210555
171,True,0.9377350807189941,0.937222957611084,0.0005121231079101562,benign,0.99115389585495,24,,1754348347.2211006
172,True,0.9330768585205078,0.9328820705413818,0.00019478797912597656,benign,0.995914876461029,34,,1754348347.2211423
173,True,0.9111688137054443,0.9109652042388916,0.00020360946655273438,benign,0.9957433342933655,18,,1754348347.2211795
174,True,0.9619534015655518,0.9616847038269043,0.00026869773864746094,benign,0.994356095790863,31,,1754348347.2212198
175,True,0.899073600769043,0.8985233306884766,0.0005502700805664062,benign,0.9939516186714172,48,,1754348347.22126
176,True,0.9491963386535645,0.948972225189209,0.00022411346435546875,jailbreak,0.9933274984359741,57,,1754348347.221299
177,True,0.9595744609832764,0.917513370513916,0.04206109046936035,benign,0.9947156310081482,18,,1754348347.2213426
178,True,0.9953444004058838,0.9536921977996826,0.04165220260620117,benign,0.9940289258956909,68,,1754348347.221383
179,True,0.9663500785827637,0.925574779510498,0.040775299072265625,benign,0.9950025677680969,21,,1754348347.2214303
180,True,1.0403380393981934,1.000087022781372,0.04025101661682129,jailbreak,0.6805800795555115,57,,1754348347.2214725
181,True,1.0573198795318604,1.0162599086761475,0.04105997085571289,benign,0.9586746096611023,42,,1754348347.2215476
182,True,1.0731561183929443,1.0321264266967773,0.04102969169616699,benign,0.9958351850509644,57,,1754348347.2215884
183,True,1.0901992321014404,1.0494918823242188,0.04070734977722168,benign,0.9957459568977356,51,,1754348347.2216263
184,True,1.094001054763794,1.0524346828460693,0.04156637191772461,jailbreak,0.9987295269966125,50,,1754348347.2216647
185,True,1.1028192043304443,1.0624353885650635,0.04038381576538086,benign,0.9965835213661194,35,,1754348347.2217042
186,True,1.0859439373016357,1.0458202362060547,0.040123701095581055,benign,0.9950206279754639,22,,1754348347.2217433
187,True,1.1317996978759766,1.090993881225586,0.040805816650390625,benign,0.9956718683242798,72,,1754348347.22178
188,True,1.1266827583312988,1.0864980220794678,0.040184736251831055,benign,0.9958521127700806,40,,1754348347.2218173
189,True,1.113724946975708,1.073458194732666,0.04026675224304199,benign,0.99115389585495,24,,1754348347.2218556
190,True,1.127565860748291,1.087106704711914,0.04045915603637695,benign,0.9956940412521362,46,,1754348347.2218993
191,True,1.136535882949829,1.096433162689209,0.04010272026062012,jailbreak,0.6805800795555115,57,,1754348347.2219374
192,True,1.1324963569641113,1.0923333168029785,0.04016304016113281,benign,0.9957433342933655,18,,1754348347.2219787
193,True,1.1345653533935547,1.0942034721374512,0.040361881256103516,jailbreak,0.9933274984359741,57,,1754348347.222017
194,True,1.1355149745941162,1.0952706336975098,0.040244340896606445,benign,0.9935977458953857,20,,1754348347.2220583
195,True,1.1394672393798828,1.0992989540100098,0.04016828536987305,benign,0.5595214366912842,47,,1754348347.2220964
196,True,1.140437126159668,1.0996153354644775,0.04082179069519043,benign,0.9957809448242188,29,,1754348347.2221324
197,True,1.1373040676116943,1.0964951515197754,0.040808916091918945,jailbreak,0.9021874070167542,54,,1754348347.222167
198,True,1.1413075923919678,1.1006925106048584,0.040615081787109375,benign,0.994373083114624,22,,1754348347.2222037
199,True,1.1404030323028564,1.099313497543335,0.041089534759521484,benign,0.8061956167221069,41,,1754348347.2222435
200,True,0.41820836067199707,0.41716980934143066,0.0010385513305664062,benign,0.994373083114624,22,,1754348348.3637068
201,True,0.33614206314086914,0.3314247131347656,0.004717350006103516,benign,0.9946257472038269,31,,1754348348.3638558
202,True,0.39085888862609863,0.3895909786224365,0.0012679100036621094,benign,0.9967637062072754,30,,1754348348.363914
203,True,0.31710100173950195,0.31651830673217773,0.0005826950073242188,benign,0.9954155683517456,27,,1754348348.3639631
204,True,0.403606653213501,0.4031083583831787,0.0004982948303222656,benign,0.9958351850509644,57,,1754348348.3640091
205,True,0.39325928688049316,0.39319849014282227,6.079673767089844e-05,benign,0.994373083114624,22,,1754348348.364053
206,True,0.38207030296325684,0.382037878036499,3.24249267578125e-05,benign,0.9947156310081482,18,,1754348348.3640952
207,True,0.41553306579589844,0.41509366035461426,0.0004394054412841797,jailbreak,0.99116450548172,43,,1754348348.3641372
208,True,0.39795613288879395,0.3962821960449219,0.0016739368438720703,benign,0.9961088299751282,22,,1754348348.3641782
209,True,0.43455028533935547,0.4339485168457031,0.0006017684936523438,benign,0.9934432506561279,30,,1754348348.364217
210,True,0.35726404190063477,0.35666918754577637,0.0005948543548583984,benign,0.9966661334037781,25,,1754348348.3642554
211,True,0.47096729278564453,0.4709150791168213,5.221366882324219e-05,benign,0.9954023361206055,24,,1754348348.364294
212,True,0.4303586483001709,0.4294471740722656,0.0009114742279052734,benign,0.9950350522994995,12,,1754348348.3643322
213,True,0.4324204921722412,0.4322052001953125,0.00021529197692871094,benign,0.995914876461029,34,,1754348348.3643725
214,True,0.36540961265563965,0.3636767864227295,0.0017328262329101562,jailbreak,0.9021874070167542,54,,1754348348.364411
215,True,0.4073028564453125,0.40630197525024414,0.0010008811950683594,benign,0.99115389585495,24,,1754348348.364459
216,True,0.43863415718078613,0.4375905990600586,0.001043558120727539,benign,0.5595214366912842,47,,1754348348.3645008
217,True,0.44595932960510254,0.44469213485717773,0.0012671947479248047,jailbreak,0.9984530210494995,58,,1754348348.36467
218,True,0.47740769386291504,0.4769892692565918,0.0004184246063232422,benign,0.9946257472038269,31,,1754348348.3648317
219,True,0.4625394344329834,0.4597153663635254,0.002824068069458008,benign,0.9586746096611023,42,,1754348348.3650522
220,True,0.4244523048400879,0.42393994331359863,0.0005123615264892578,benign,0.9947156310081482,18,,1754348348.3651001
221,True,0.42327070236206055,0.4224710464477539,0.0007996559143066406,benign,0.9956198334693909,25,,1754348348.3651438
222,True,0.45098209381103516,0.45093321800231934,4.887580871582031e-05,benign,0.9950350522994995,12,,1754348348.3651865
223,True,0.48327040672302246,0.4811728000640869,0.002097606658935547,jailbreak,0.996234118938446,63,,1754348348.365227
224,True,0.4721541404724121,0.4716484546661377,0.0005056858062744141,benign,0.9950206279754639,22,,1754348348.3652685
225,True,0.43015336990356445,0.4296989440917969,0.0004544258117675781,benign,0.9956198334693909,25,,1754348348.365308
226,True,0.37891650199890137,0.3787965774536133,0.00011992454528808594,benign,0.9947156310081482,18,,1754348348.3653455
227,True,0.42676234245300293,0.4259796142578125,0.0007827281951904297,benign,0.9956198334693909,25,,1754348348.365382
228,True,0.41184115409851074,0.4114990234375,0.0003421306610107422,benign,0.9950025677680969,21,,1754348348.3654256
229,True,0.3477790355682373,0.34774279594421387,3.62396240234375e-05,benign,0.9964492321014404,41,,1754348348.365465
230,True,0.44904184341430664,0.44793248176574707,0.0011093616485595703,benign,0.9963317513465881,23,,1754348348.365502
231,True,0.45646095275878906,0.45642900466918945,3.1948089599609375e-05,benign,0.9964492321014404,41,,1754348348.3655393
232,True,0.413177490234375,0.41312527656555176,5.221366882324219e-05,benign,0.9955276846885681,22,,1754348348.3655765
233,True,0.44936561584472656,0.449352502822876,1.3113021850585938e-05,benign,0.9956198334693909,25,,1754348348.3656123
234,True,0.4411923885345459,0.4407665729522705,0.0004258155822753906,benign,0.9922255277633667,20,,1754348348.365647
235,True,0.47359180450439453,0.4730515480041504,0.0005402565002441406,jailbreak,0.9987353682518005,54,,1754348348.3656814
236,True,0.4428098201751709,0.4427351951599121,7.462501525878906e-05,benign,0.9922255277633667,20,,1754348348.3657167
237,True,0.4392383098602295,0.43869543075561523,0.0005428791046142578,benign,0.9918872714042664,15,,1754348348.3657537
238,True,0.4247598648071289,0.4239649772644043,0.0007948875427246094,benign,0.9935977458953857,20,,1754348348.3657897
239,True,0.4525620937347412,0.4513411521911621,0.0012209415435791016,jailbreak,0.7562128305435181,33,,1754348348.3658247
240,True,0.6778280735015869,0.6771121025085449,0.0007159709930419922,benign,0.994625985622406,35,,1754348348.3658974
241,True,0.7304985523223877,0.7276670932769775,0.0028314590454101562,benign,0.9949910044670105,24,,1754348348.3659344
242,True,0.6669526100158691,0.6666505336761475,0.0003020763397216797,benign,0.9934793710708618,27,,1754348348.3659692
243,True,0.7509839534759521,0.7486376762390137,0.0023462772369384766,benign,0.9965835213661194,35,,1754348348.3660054
244,True,0.7390413284301758,0.7390022277832031,3.910064697265625e-05,benign,0.9950350522994995,12,,1754348348.366041
245,True,0.7644224166870117,0.7632739543914795,0.0011484622955322266,jailbreak,0.99116450548172,43,,1754348348.3660753
246,True,0.75494384765625,0.7533764839172363,0.0015673637390136719,benign,0.9965835213661194,35,,1754348348.3661087
